Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,14.3,4.4579,0.22432,22.628,25.835,91.44,37.594,58.181,316.9,3.0886,25.742,0.037277,supercritical
450,14.4,4.493,0.22257,22.612,25.817,91.35,37.612,58.305,317.02,3.0789,25.789,0.037362,supercritical
450,14.5,4.528,0.22085,22.597,25.799,91.261,37.629,58.428,317.14,3.0691,25.836,0.037448,supercritical
450,14.6,4.5631,0.21915,22.582,25.782,91.172,37.647,58.551,317.26,3.0592,25.883,0.037534,supercritical
450,14.7,4.5983,0.21747,22.567,25.764,91.084,37.664,58.675,317.39,3.0494,25.931,0.03762,supercritical
450,14.8,4.6334,0.21582,22.552,25.746,90.996,37.681,58.798,317.52,3.0395,25.979,0.037706,supercritical
450,14.9,4.6686,0.2142,22.536,25.728,90.908,37.698,58.921,317.66,3.0295,26.027,0.037793,supercritical
450,15,4.7038,0.21259,22.521,25.71,90.821,37.716,59.044,317.79,3.0196,26.076,0.037881,supercritical
450,15.1,4.739,0.21101,22.506,25.692,90.735,37.733,59.167,317.93,3.0096,26.125,0.037968,supercritical
450,15.2,4.7743,0.20946,22.491,25.674,90.648,37.75,59.29,318.08,2.9995,26.174,0.038057,supercritical
450,15.3,4.8096,0.20792,22.476,25.657,90.563,37.767,59.412,318.22,2.9895,26.224,0.038145,supercritical
450,15.4,4.8449,0.2064,22.46,25.639,90.477,37.784,59.534,318.37,2.9794,26.274,0.038234,supercritical
450,15.5,4.8802,0.20491,22.445,25.621,90.392,37.8,59.657,318.53,2.9693,26.324,0.038323,supercritical
450,15.6,4.9156,0.20343,22.43,25.604,90.307,37.817,59.779,318.68,2.9592,26.375,0.038413,supercritical
450,15.7,4.951,0.20198,22.415,25.586,90.223,37.834,59.901,318.84,2.949,26.426,0.038503,supercritical
450,15.8,4.9863,0.20055,22.4,25.568,90.139,37.85,60.022,319.01,2.9388,26.477,0.038593,supercritical
450,15.9,5.0218,0.19913,22.384,25.551,90.055,37.867,60.144,319.17,2.9286,26.529,0.038684,supercritical
450,16,5.0572,0.19774,22.369,25.533,89.972,37.883,60.265,319.34,2.9184,26.581,0.038775,supercritical
450,16.1,5.0927,0.19636,22.354,25.515,89.889,37.9,60.386,319.52,2.9081,26.633,0.038867,supercritical
450,16.2,5.1281,0.195,22.339,25.498,89.807,37.916,60.507,319.69,2.8978,26.686,0.038959,supercritical
450,16.3,5.1636,0.19366,22.324,25.48,89.725,37.932,60.627,319.87,2.8875,26.739,0.039051,supercritical
450,16.4,5.1991,0.19234,22.308,25.463,89.643,37.948,60.748,320.05,2.8772,26.792,0.039144,supercritical
450,16.5,5.2346,0.19104,22.293,25.445,89.562,37.964,60.868,320.24,2.8668,26.846,0.039237,supercritical
450,16.6,5.2702,0.18975,22.278,25.428,89.481,37.98,60.987,320.43,2.8565,26.9,0.03933,supercritical
