Index_within_Experiment,Time,C_X,C_N,C_L,C_x0,C_N0,F_in,C_N_in,I0
168,126.6331658,3.358266967,12.48767684,0.005369268,1.7,0.5,0.013,8,178
169,127.3869347,3.359422806,12.56111973,0.005375382,1.7,0.5,0.013,8,178
170,128.1407035,3.360559075,12.63456707,0.005381422,1.7,0.5,0.013,8,178
171,128.8944724,3.36167648,12.70801868,0.005387391,1.7,0.5,0.013,8,178
172,129.6482412,3.362775732,12.7814744,0.005393291,1.7,0.5,0.013,8,178
173,130.4020101,3.36385754,12.85493405,0.005399125,1.7,0.5,0.013,8,178
174,131.1557789,3.364922617,12.92839746,0.005404893,1.7,0.5,0.013,8,178
175,131.9095477,3.365971676,13.00186445,0.005410598,1.7,0.5,0.013,8,178
176,132.6633166,3.36700543,13.07533486,0.005416242,1.7,0.5,0.013,8,178
177,133.4170854,3.368024594,13.14880851,0.005421827,1.7,0.5,0.013,8,178
178,134.1708543,3.369029886,13.22228523,0.005427355,1.7,0.5,0.013,8,178
179,134.9246231,3.370022023,13.29576483,0.005432829,1.7,0.5,0.013,8,178
180,135.678392,3.371001724,13.36924716,0.005438249,1.7,0.5,0.013,8,178
181,136.4321608,3.371968937,13.44273221,0.005443616,1.7,0.5,0.013,8,178
182,137.1859296,3.372919666,13.51622103,0.005448921,1.7,0.5,0.013,8,178
183,137.9396985,3.37385349,13.58971371,0.005454162,1.7,0.5,0.013,8,178
184,138.6934673,3.374770715,13.66321019,0.00545934,1.7,0.5,0.013,8,178
185,139.4472362,3.37567164,13.73671039,0.005464457,1.7,0.5,0.013,8,178
186,140.201005,3.376556561,13.81021426,0.005469514,1.7,0.5,0.013,8,178
187,140.9547739,3.377425769,13.88372171,0.00547451,1.7,0.5,0.013,8,178
188,141.7085427,3.37827955,13.9572327,0.005479448,1.7,0.5,0.013,8,178
189,142.4623116,3.379118184,14.03074714,0.005484328,1.7,0.5,0.013,8,178
190,143.2160804,3.37994195,14.10426499,0.00548915,1.7,0.5,0.013,8,178
191,143.9698492,3.380751117,14.17778617,0.005493917,1.7,0.5,0.013,8,178
192,144.7236181,3.381545953,14.25131062,0.005498628,1.7,0.5,0.013,8,178
193,145.4773869,3.382326719,14.32483828,0.005503285,1.7,0.5,0.013,8,178
194,146.2311558,3.383093672,14.3983691,0.005507888,1.7,0.5,0.013,8,178
195,146.9849246,3.383847066,14.47190302,0.005512438,1.7,0.5,0.013,8,178
196,147.7386935,3.384587146,14.54543997,0.005516936,1.7,0.5,0.013,8,178
197,148.4924623,3.385314156,14.61897991,0.005521382,1.7,0.5,0.013,8,178
198,149.2462312,3.386028333,14.69252278,0.005525778,1.7,0.5,0.013,8,178
199,150,3.386729911,14.76606852,0.005530124,1.7,0.5,0.013,8,178
0,0,1.3,1,0,1.3,1,0.014,13,156
1,0.753768844,1.335745259,1.12448092,0.000112266,1.3,1,0.014,13,156
2,1.507537688,1.371574211,1.24888735,0.000223568,1.3,1,0.014,13,156
3,2.261306533,1.407399393,1.373245804,0.000333745,1.3,1,0.014,13,156
4,3.015075377,1.443140816,1.497580631,0.000442653,1.3,1,0.014,13,156
5,3.768844221,1.478737017,1.621910884,0.000550199,1.3,1,0.014,13,156
6,4.522613065,1.514130874,1.746254338,0.0006563,1.3,1,0.014,13,156
7,5.27638191,1.549269255,1.870627583,0.00076088,1.3,1,0.014,13,156
8,6.030150754,1.584103026,1.995046029,0.000863872,1.3,1,0.014,13,156
9,6.783919598,1.618587045,2.1195239,0.000965216,1.3,1,0.014,13,156
10,7.537688442,1.652680162,2.244074241,0.001064859,1.3,1,0.014,13,156
11,8.291457286,1.686345223,2.368708911,0.001162759,1.3,1,0.014,13,156
12,9.045226131,1.719549067,2.493438589,0.001258879,1.3,1,0.014,13,156
13,9.798994975,1.752262526,2.61827277,0.001353189,1.3,1,0.014,13,156
14,10.55276382,1.784460425,2.743219767,0.001445671,1.3,1,0.014,13,156
15,11.30653266,1.816121585,2.86828671,0.001536311,1.3,1,0.014,13,156
16,12.06030151,1.847228819,2.993479546,0.001625104,1.3,1,0.014,13,156
17,12.81407035,1.877768933,3.11880304,0.001712053,1.3,1,0.014,13,156
18,13.5678392,1.907732728,3.244260773,0.00179717,1.3,1,0.014,13,156
19,14.32160804,1.937114999,3.369855146,0.001880473,1.3,1,0.014,13,156
20,15.07537688,1.965914532,3.495587376,0.001961988,1.3,1,0.014,13,156
21,15.82914573,1.99413411,3.621457496,0.002041751,1.3,1,0.014,13,156
22,16.58291457,2.021780508,3.747464357,0.002119804,1.3,1,0.014,13,156
23,17.33668342,2.048854894,3.873608591,0.00219618,1.3,1,0.014,13,156
24,18.09045226,2.07535172,3.999892772,0.002270895,1.3,1,0.014,13,156
25,18.84422111,2.101279244,4.126315098,0.00234398,1.3,1,0.014,13,156
26,19.59798995,2.126646,4.252873673,0.002415467,1.3,1,0.014,13,156
27,20.35175879,2.151460572,4.379566577,0.002485388,1.3,1,0.014,13,156
28,21.10552764,2.175731599,4.506391865,0.002553775,1.3,1,0.014,13,156
29,21.85929648,2.19946777,4.633347569,0.002620658,1.3,1,0.014,13,156
30,22.61306533,2.222677825,4.760431695,0.002686067,1.3,1,0.014,13,156
31,23.36683417,2.24537056,4.887642226,0.002750035,1.3,1,0.014,13,156
32,24.12060302,2.267554818,5.01497712,0.00281259,1.3,1,0.014,13,156
33,24.87437186,2.289239499,5.142434311,0.002873764,1.3,1,0.014,13,156
34,25.6281407,2.31043355,5.270011708,0.002933586,1.3,1,0.014,13,156
35,26.38190955,2.331145975,5.397707197,0.002992085,1.3,1,0.014,13,156
36,27.13567839,2.351385826,5.525518639,0.003049291,1.3,1,0.014,13,156
37,27.88944724,2.37116221,5.653443869,0.003105233,1.3,1,0.014,13,156
38,28.64321608,2.390484283,5.781480702,0.00315994,1.3,1,0.014,13,156
39,29.39698492,2.409361257,5.909626923,0.003213441,1.3,1,0.014,13,156
40,30.15075377,2.427802392,6.037880298,0.003265763,1.3,1,0.014,13,156
41,30.90452261,2.445817002,6.166238565,0.003316936,1.3,1,0.014,13,156
42,31.65829146,2.463414453,6.29469944,0.003366986,1.3,1,0.014,13,156
43,32.4120603,2.480604164,6.423260613,0.003415942,1.3,1,0.014,13,156
44,33.16582915,2.497395604,6.55191975,0.003463831,1.3,1,0.014,13,156
45,33.91959799,2.513798294,6.680674494,0.00351068,1.3,1,0.014,13,156
46,34.67336683,2.52982181,6.809522462,0.003556515,1.3,1,0.014,13,156
47,35.42713568,2.545475776,6.938461248,0.003601365,1.3,1,0.014,13,156
48,36.18090452,2.560769871,7.067488421,0.003645254,1.3,1,0.014,13,156
49,36.93467337,2.575713825,7.196601525,0.003688209,1.3,1,0.014,13,156
50,37.68844221,2.590317421,7.325798082,0.003730256,1.3,1,0.014,13,156
51,38.44221106,2.604590491,7.455075586,0.00377142,1.3,1,0.014,13,156
52,39.1959799,2.618542923,7.584431511,0.003811727,1.3,1,0.014,13,156
53,39.94974874,2.632184655,7.713863304,0.003851203,1.3,1,0.014,13,156
54,40.70351759,2.645525676,7.843368387,0.003889871,1.3,1,0.014,13,156
55,41.45728643,2.65857603,7.972944161,0.003927757,1.3,1,0.014,13,156
56,42.21105528,2.67134581,8.102587998,0.003964885,1.3,1,0.014,13,156
57,42.96482412,2.683845162,8.23229725,0.00400128,1.3,1,0.014,13,156
58,43.71859296,2.696084286,8.362069243,0.004036964,1.3,1,0.014,13,156
59,44.47236181,2.708073431,8.491901278,0.004071962,1.3,1,0.014,13,156
60,45.22613065,2.7198229,8.621790632,0.004106297,1.3,1,0.014,13,156
61,45.9798995,2.731341325,8.75173507,0.00413999,1.3,1,0.014,13,156
62,46.73366834,2.742625961,8.881735695,0.004173041,1.3,1,0.014,13,156
63,47.48743719,2.753679224,9.011792019,0.004205459,1.3,1,0.014,13,156
64,48.24120603,2.764505103,9.141903078,0.004237256,1.3,1,0.014,13,156
65,48.99497487,2.775107567,9.272067913,0.004268441,1.3,1,0.014,13,156
66,49.74874372,2.78549056,9.402285571,0.004299025,1.3,1,0.014,13,156
67,50.50251256,2.795658005,9.532555102,0.004329019,1.3,1,0.014,13,156
68,51.25628141,2.805613802,9.662875561,0.004358433,1.3,1,0.014,13,156
69,52.01005025,2.81536183,9.793246007,0.004387278,1.3,1,0.014,13,156
70,52.7638191,2.824905942,9.923665505,0.004415563,1.3,1,0.014,13,156
71,53.51758794,2.834249971,10.05413312,0.0044433,1.3,1,0.014,13,156
72,54.27135678,2.843397728,10.18464793,0.004470499,1.3,1,0.014,13,156
73,55.02512563,2.852353,10.31520901,0.004497168,1.3,1,0.014,13,156
74,55.77889447,2.861119551,10.44581545,0.00452332,1.3,1,0.014,13,156
75,56.53266332,2.869701125,10.57646632,0.004548962,1.3,1,0.014,13,156
76,57.28643216,2.87810144,10.70716072,0.004574106,1.3,1,0.014,13,156
77,58.04020101,2.886324194,10.83789775,0.004598761,1.3,1,0.014,13,156
78,58.79396985,2.894373062,10.9686765,0.004622937,1.3,1,0.014,13,156
79,59.54773869,2.902251695,11.09949609,0.004646643,1.3,1,0.014,13,156
80,60.30150754,2.909963725,11.23035561,0.004669888,1.3,1,0.014,13,156
81,61.05527638,2.917512756,11.36125419,0.004692684,1.3,1,0.014,13,156
82,61.80904523,2.924902375,11.49219094,0.004715038,1.3,1,0.014,13,156
83,62.56281407,2.932136144,11.62316499,0.00473696,1.3,1,0.014,13,156
84,63.31658291,2.9392176,11.75417545,0.004758459,1.3,1,0.014,13,156
85,64.07035176,2.946150263,11.88522147,0.004779545,1.3,1,0.014,13,156
86,64.8241206,2.952937625,12.01630218,0.004800226,1.3,1,0.014,13,156
87,65.57788945,2.959583159,12.14741672,0.004820512,1.3,1,0.014,13,156
88,66.33165829,2.966090313,12.27856424,0.004840411,1.3,1,0.014,13,156
89,67.08542714,2.972462516,12.40974388,0.004859932,1.3,1,0.014,13,156
90,67.83919598,2.978703171,12.54095481,0.004879085,1.3,1,0.014,13,156
91,68.59296482,2.984815659,12.67219617,0.004897877,1.3,1,0.014,13,156
92,69.34673367,2.99080334,12.80346713,0.004916318,1.3,1,0.014,13,156
93,70.10050251,2.996669551,12.93476687,0.004934415,1.3,1,0.014,13,156
94,70.85427136,3.002417604,13.06609455,0.004952178,1.3,1,0.014,13,156
95,71.6080402,3.008050793,13.19744935,0.004969615,1.3,1,0.014,13,156
96,72.36180905,3.013572386,13.32883045,0.004986733,1.3,1,0.014,13,156
97,73.11557789,3.018985628,13.46023703,0.005003542,1.3,1,0.014,13,156
98,73.86934673,3.024293745,13.5916683,0.005020049,1.3,1,0.014,13,156
99,74.62311558,3.029499938,13.72312344,0.005036262,1.3,1,0.014,13,156
100,75.37688442,3.034607385,13.85460165,0.00505219,1.3,1,0.014,13,156
101,76.13065327,3.039619242,13.98610214,0.005067841,1.3,1,0.014,13,156
102,76.88442211,3.044538643,14.11762412,0.005083221,1.3,1,0.014,13,156
103,77.63819095,3.0493687,14.24916679,0.00509834,1.3,1,0.014,13,156
104,78.3919598,3.054112501,14.38072938,0.005113203,1.3,1,0.014,13,156
105,79.14572864,3.058773112,14.51231111,0.005127821,1.3,1,0.014,13,156
106,79.89949749,3.063353577,14.64391121,0.005142198,1.3,1,0.014,13,156
107,80.65326633,3.067856917,14.7755289,0.005156345,1.3,1,0.014,13,156
108,81.40703518,3.072286129,14.90716342,0.005170266,1.3,1,0.014,13,156
109,82.16080402,3.076644191,15.03881402,0.00518397,1.3,1,0.014,13,156
110,82.91457286,3.08093376,15.17048002,0.005197464,1.3,1,0.014,13,156
111,83.66834171,3.085150332,15.30216279,0.005210741,1.3,1,0.014,13,156
112,84.42211055,3.089292154,15.43386291,0.005223797,1.3,1,0.014,13,156
113,85.1758794,3.09336021,15.56558014,0.005236637,1.3,1,0.014,13,156
114,85.92964824,3.097355481,15.69731426,0.005249263,1.3,1,0.014,13,156
115,86.68341709,3.101278948,15.82906504,0.005261677,1.3,1,0.014,13,156
116,87.43718593,3.105131589,15.96083226,0.005273884,1.3,1,0.014,13,156
117,88.19095477,3.108914383,16.09261569,0.005285884,1.3,1,0.014,13,156
118,88.94472362,3.112628303,16.2244151,0.005297682,1.3,1,0.014,13,156
119,89.69849246,3.116274324,16.35623028,0.00530928,1.3,1,0.014,13,156
120,90.45226131,3.119853416,16.48806098,0.005320681,1.3,1,0.014,13,156
121,91.20603015,3.123366551,16.619907,0.005331888,1.3,1,0.014,13,156
122,91.95979899,3.126814695,16.7517681,0.005342903,1.3,1,0.014,13,156
123,92.71356784,3.130198817,16.88364406,0.00535373,1.3,1,0.014,13,156
124,93.46733668,3.13351988,17.01553465,0.00536437,1.3,1,0.014,13,156
125,94.22110553,3.136778847,17.14743966,0.005374827,1.3,1,0.014,13,156
126,94.97487437,3.139976679,17.27935885,0.005385104,1.3,1,0.014,13,156
127,95.72864322,3.143114337,17.41129201,0.005395203,1.3,1,0.014,13,156
128,96.48241206,3.146192777,17.54323891,0.005405127,1.3,1,0.014,13,156
129,97.2361809,3.149212956,17.67519932,0.005414878,1.3,1,0.014,13,156
130,97.98994975,3.152175828,17.80717303,0.005424461,1.3,1,0.014,13,156
131,98.74371859,3.155082345,17.93915981,0.005433876,1.3,1,0.014,13,156
132,99.49748744,3.157933458,18.07115944,0.005443127,1.3,1,0.014,13,156
133,100.2512563,3.160730116,18.20317169,0.005452216,1.3,1,0.014,13,156
134,101.0050251,3.163473266,18.33519635,0.005461147,1.3,1,0.014,13,156
135,101.758794,3.166163854,18.46723319,0.005469922,1.3,1,0.014,13,156
136,102.5125628,3.168802823,18.59928199,0.005478543,1.3,1,0.014,13,156
137,103.2663317,3.171391116,18.73134253,0.005487013,1.3,1,0.014,13,156
138,104.0201005,3.173929671,18.86341458,0.005495336,1.3,1,0.014,13,156
139,104.7738693,3.176419429,18.99549793,0.005503512,1.3,1,0.014,13,156
140,105.5276382,3.178861326,19.12759236,0.005511546,1.3,1,0.014,13,156
141,106.281407,3.181256296,19.25969764,0.00551944,1.3,1,0.014,13,156
142,107.0351759,3.183605273,19.39181355,0.005527196,1.3,1,0.014,13,156
143,107.7889447,3.185909188,19.52393988,0.005534817,1.3,1,0.014,13,156
144,108.5427136,3.188168971,19.65607639,0.005542306,1.3,1,0.014,13,156
145,109.2964824,3.19038555,19.78822289,0.005549664,1.3,1,0.014,13,156
146,110.0502513,3.192559851,19.92037913,0.005556896,1.3,1,0.014,13,156
147,110.8040201,3.194692798,20.05254491,0.005564003,1.3,1,0.014,13,156
148,111.5577889,3.196785315,20.18472001,0.005570988,1.3,1,0.014,13,156
149,112.3115578,3.198838322,20.3169042,0.005577853,1.3,1,0.014,13,156
150,113.0653266,3.200852738,20.44909726,0.005584601,1.3,1,0.014,13,156
151,113.8190955,3.202829482,20.58129899,0.005591235,1.3,1,0.014,13,156
152,114.5728643,3.204769467,20.71350915,0.005597757,1.3,1,0.014,13,156
153,115.3266332,3.20667361,20.84572754,0.00560417,1.3,1,0.014,13,156
154,116.080402,3.208542821,20.97795393,0.005610476,1.3,1,0.014,13,156
155,116.8341709,3.210378011,21.1101881,0.005616678,1.3,1,0.014,13,156
156,117.5879397,3.212180089,21.24242984,0.005622777,1.3,1,0.014,13,156
157,118.3417085,3.213949962,21.37467894,0.005628778,1.3,1,0.014,13,156
158,119.0954774,3.215688535,21.50693516,0.005634681,1.3,1,0.014,13,156
159,119.8492462,3.217396711,21.6391983,0.00564049,1.3,1,0.014,13,156
160,120.6030151,3.219075392,21.77146815,0.005646208,1.3,1,0.014,13,156
161,121.3567839,3.220725479,21.90374447,0.005651835,1.3,1,0.014,13,156
162,122.1105528,3.222347869,22.03602706,0.005657376,1.3,1,0.014,13,156
163,122.8643216,3.223943459,22.1683157,0.005662833,1.3,1,0.014,13,156
164,123.6180905,3.225513143,22.30061018,0.005668207,1.3,1,0.014,13,156
165,124.3718593,3.227057814,22.43291028,0.005673502,1.3,1,0.014,13,156
166,125.1256281,3.228578364,22.56521577,0.005678719,1.3,1,0.014,13,156
167,125.879397,3.230075682,22.69752646,0.005683862,1.3,1,0.014,13,156
168,126.6331658,3.231550656,22.82984212,0.005688932,1.3,1,0.014,13,156
169,127.3869347,3.233004171,22.96216254,0.005693932,1.3,1,0.014,13,156
170,128.1407035,3.234437113,23.0944875,0.005698864,1.3,1,0.014,13,156
171,128.8944724,3.235850363,23.22681679,0.005703732,1.3,1,0.014,13,156
172,129.6482412,3.237243304,23.35915058,0.005708532,1.3,1,0.014,13,156
173,130.4020101,3.23861215,23.49148984,0.005713258,1.3,1,0.014,13,156
174,131.1557789,3.23995704,23.62383456,0.005717909,1.3,1,0.014,13,156
175,131.9095477,3.241278392,23.75618464,0.005722486,1.3,1,0.014,13,156
176,132.6633166,3.242576619,23.88853998,0.005726991,1.3,1,0.014,13,156
177,133.4170854,3.24385213,24.02090049,0.005731424,1.3,1,0.014,13,156
178,134.1708543,3.245105326,24.15326608,0.005735788,1.3,1,0.014,13,156
179,134.9246231,3.246336603,24.28563665,0.005740084,1.3,1,0.014,13,156
180,135.678392,3.247546352,24.41801211,0.005744311,1.3,1,0.014,13,156
181,136.4321608,3.248734957,24.55039238,0.005748473,1.3,1,0.014,13,156
182,137.1859296,3.249902796,24.68277737,0.005752569,1.3,1,0.014,13,156
183,137.9396985,3.251050241,24.815167,0.0057566,1.3,1,0.014,13,156
184,138.6934673,3.252177661,24.94756118,0.005760569,1.3,1,0.014,13,156
185,139.4472362,3.253285416,25.07995982,0.005764476,1.3,1,0.014,13,156
186,140.201005,3.254373861,25.21236285,0.005768322,1.3,1,0.014,13,156
187,140.9547739,3.255443345,25.34477018,0.005772108,1.3,1,0.014,13,156
188,141.7085427,3.256494212,25.47718174,0.005775835,1.3,1,0.014,13,156
189,142.4623116,3.2575268,25.60959745,0.005779504,1.3,1,0.014,13,156
190,143.2160804,3.25854144,25.74201723,0.005783116,1.3,1,0.014,13,156
191,143.9698492,3.259538459,25.87444101,0.005786673,1.3,1,0.014,13,156
192,144.7236181,3.260518177,26.00686871,0.005790174,1.3,1,0.014,13,156
193,145.4773869,3.261480908,26.13930027,0.005793622,1.3,1,0.014,13,156
194,146.2311558,3.26242696,26.2717356,0.005797016,1.3,1,0.014,13,156
195,146.9849246,3.263356637,26.40417466,0.005800359,1.3,1,0.014,13,156
196,147.7386935,3.264270235,26.53661735,0.00580365,1.3,1,0.014,13,156
197,148.4924623,3.265168045,26.66906362,0.00580689,1.3,1,0.014,13,156
198,149.2462312,3.266050353,26.80151341,0.005810082,1.3,1,0.014,13,156
199,150,3.266917438,26.93396665,0.005813224,1.3,1,0.014,13,156
0,0,1.3,1,0,1.3,1,0.01,12,110
1,0.753768844,1.327717879,1.080201067,8.42E-05,1.3,1,0.01,12,110
2,1.507537688,1.35532323,1.160398613,0.000167654,1.3,1,0.01,12,110
3,2.261306533,1.382780473,1.240603637,0.000250287,1.3,1,0.01,12,110
4,3.015075377,1.410054706,1.320826943,0.000332047,1.3,1,0.01,12,110
5,3.768844221,1.437122174,1.401076101,0.000412899,1.3,1,0.01,12,110
6,4.522613065,1.463961328,1.481358033,0.000492814,1.3,1,0.01,12,110
7,5.27638191,1.490552091,1.561679222,0.000571764,1.3,1,0.01,12,110
8,6.030150754,1.516875856,1.642045717,0.000649725,1.3,1,0.01,12,110
9,6.783919598,1.54291549,1.722463129,0.000726674,1.3,1,0.01,12,110
10,7.537688442,1.568655332,1.802936633,0.000802593,1.3,1,0.01,12,110
11,8.291457286,1.594081192,1.883470966,0.000877464,1.3,1,0.01,12,110
12,9.045226131,1.619180353,1.964070428,0.000951274,1.3,1,0.01,12,110
13,9.798994975,1.64394157,2.044738885,0.001024013,1.3,1,0.01,12,110
14,10.55276382,1.668355069,2.125479763,0.00109567,1.3,1,0.01,12,110
15,11.30653266,1.692412549,2.206296053,0.001166241,1.3,1,0.01,12,110
16,12.06030151,1.716107182,2.287190308,0.001235722,1.3,1,0.01,12,110
17,12.81407035,1.73943361,2.368164646,0.001304114,1.3,1,0.01,12,110
18,13.5678392,1.762387948,2.449220748,0.001371417,1.3,1,0.01,12,110
19,14.32160804,1.784967785,2.530359855,0.001437638,1.3,1,0.01,12,110
20,15.07537688,1.807172178,2.611582775,0.001502784,1.3,1,0.01,12,110
21,15.82914573,1.82900166,2.692889879,0.001566865,1.3,1,0.01,12,110
22,16.58291457,1.850458233,2.774281099,0.001629894,1.3,1,0.01,12,110
23,17.33668342,1.871545374,2.855755931,0.001691888,1.3,1,0.01,12,110
24,18.09045226,1.892267873,2.937313492,0.001752864,1.3,1,0.01,12,110
25,18.84422111,1.912626247,3.018954433,0.001812837,1.3,1,0.01,12,110
26,19.59798995,1.932622476,3.100678731,0.00187182,1.3,1,0.01,12,110
27,20.35175879,1.952260775,3.182485529,0.001929827,1.3,1,0.01,12,110
28,21.10552764,1.97154539,3.264373961,0.00198687,1.3,1,0.01,12,110
29,21.85929648,1.990480588,3.346343147,0.002042964,1.3,1,0.01,12,110
30,22.61306533,2.009070667,3.428392197,0.002098121,1.3,1,0.01,12,110
31,23.36683417,2.027319948,3.510520209,0.002152356,1.3,1,0.01,12,110
32,24.12060302,2.045232778,3.59272627,0.002205682,1.3,1,0.01,12,110
33,24.87437186,2.062813533,3.675009454,0.002258112,1.3,1,0.01,12,110
34,25.6281407,2.080066612,3.757368824,0.002309659,1.3,1,0.01,12,110
35,26.38190955,2.096996442,3.839803432,0.002360336,1.3,1,0.01,12,110
36,27.13567839,2.113607476,3.922312317,0.002410157,1.3,1,0.01,12,110
37,27.88944724,2.129904192,4.004894508,0.002459136,1.3,1,0.01,12,110
38,28.64321608,2.145891096,4.087549021,0.002507285,1.3,1,0.01,12,110
39,29.39698492,2.161572718,4.170274862,0.002554617,1.3,1,0.01,12,110
40,30.15075377,2.176953616,4.253071023,0.002601145,1.3,1,0.01,12,110
41,30.90452261,2.192038374,4.335936487,0.002646884,1.3,1,0.01,12,110
42,31.65829146,2.206831601,4.418870223,0.002691845,1.3,1,0.01,12,110
43,32.4120603,2.221337932,4.501871191,0.002736041,1.3,1,0.01,12,110
44,33.16582915,2.23556203,4.584938336,0.002779486,1.3,1,0.01,12,110
45,33.91959799,2.249508583,4.668070594,0.002822193,1.3,1,0.01,12,110
46,34.67336683,2.263182306,4.751266888,0.002864175,1.3,1,0.01,12,110
47,35.42713568,2.276587937,4.834526132,0.002905443,1.3,1,0.01,12,110
48,36.18090452,2.289730245,4.917847224,0.002946012,1.3,1,0.01,12,110
49,36.93467337,2.302614022,5.001229055,0.002985895,1.3,1,0.01,12,110
50,37.68844221,2.315244087,5.0846705,0.003025103,1.3,1,0.01,12,110
51,38.44221106,2.327625284,5.168170425,0.003063649,1.3,1,0.01,12,110
52,39.1959799,2.339762485,5.251727685,0.003101547,1.3,1,0.01,12,110
53,39.94974874,2.351660588,5.335341121,0.003138809,1.3,1,0.01,12,110
54,40.70351759,2.363324516,5.419009565,0.003175448,1.3,1,0.01,12,110
55,41.45728643,2.374759218,5.502731835,0.003211475,1.3,1,0.01,12,110
56,42.21105528,2.385969671,5.586506738,0.003246905,1.3,1,0.01,12,110
57,42.96482412,2.396960876,5.67033307,0.003281749,1.3,1,0.01,12,110
58,43.71859296,2.407737862,5.754209616,0.00331602,1.3,1,0.01,12,110
59,44.47236181,2.418305683,5.838135148,0.003349731,1.3,1,0.01,12,110
60,45.22613065,2.428669419,5.922108427,0.003382893,1.3,1,0.01,12,110
61,45.9798995,2.438834177,6.006128202,0.00341552,1.3,1,0.01,12,110
62,46.73366834,2.448805091,6.09019321,0.003447623,1.3,1,0.01,12,110
63,47.48743719,2.458587318,6.174302178,0.003479215,1.3,1,0.01,12,110
64,48.24120603,2.468186044,6.258453821,0.003510309,1.3,1,0.01,12,110
65,48.99497487,2.47760648,6.34264684,0.003540916,1.3,1,0.01,12,110
66,49.74874372,2.486853864,6.426879928,0.003571049,1.3,1,0.01,12,110
67,50.50251256,2.495933459,6.511151763,0.00360072,1.3,1,0.01,12,110
68,51.25628141,2.504850556,6.595461014,0.003629941,1.3,1,0.01,12,110
69,52.01005025,2.513610469,6.679806336,0.003658725,1.3,1,0.01,12,110
70,52.7638191,2.522218541,6.764186375,0.003687083,1.3,1,0.01,12,110
71,53.51758794,2.530680141,6.848599764,0.003715028,1.3,1,0.01,12,110
72,54.27135678,2.539000662,6.933045123,0.003742572,1.3,1,0.01,12,110
73,55.02512563,2.547185525,7.017521063,0.003769726,1.3,1,0.01,12,110
